template_id,difficulty,source_row,combination,query,question,rephrase,narrative_question
hard_r1506,hard,1506,match + aggs.date_histogram + range,"{""query"": {""bool"": {""must"": [{""match"": {""VAX_ROUTE"": ""UN""}}, {""range"": {""query"": {""gte"": 25.1, ""lte"": 25.200000000000003}}}]}}}",Entries containing 'UN' and between 25.1 and 25.2 caught my attention. Could you show these instances and what happened?,"As a clinician, Records indicate vax route containing 'UN' and symptomversion5 between 25.1 and 25.200000000000003. How often did these lead to life-threatening events or death?","As an analyst, I noticed the vaccination route is listed as UN, and the query value falls between 25.1 and 25.2. This prompts a deeper look at symptom onset timelines. Might extracting these records help clarify response patterns?"
hard_r1507,hard,1507,match + aggs.date_histogram + range,"{""query"": {""bool"": {""must"": [{""match"": {""RECVDATE"": ""09/23/2023""}}, {""range"": {""FORM_VERS"": {""gte"": 1.0, ""lte"": 1.1}}}]}}}",I noticed records containing '09/23/2023' and between 1.0 and 1.1. Could you retrieve all matching entries and their outcomes?,"As someone researching this, Records indicate date received vaccine containing '09/23/2023' and form vers between 1.0 and 1.1. How often did these lead to life-threatening events or death?",Occurrences of 09/23/2023 refer to entries where the received date is 09/23/2023 and the form version ranges from 1.0 to 1.1. These may reflect demographic or treatment-based nuances. Should we filter by age group and evaluate outcome disparities?
hard_r1508,hard,1508,match + aggs.date_histogram + range,"{""query"": {""bool"": {""must"": [{""match"": {""VAX_MANU"": ""PFIZER\\BIONTECH""}}, {""range"": {""AGE_YRS"": {""gte"": 0.08, ""lte"": 10.272}}}]}}}",Reports show entries containing 'PFIZER\BIONTECH' and between 0.1 and 10.3. Can you list these cases and summarize results?,"Speaking for affected families, In reviewing cases with vaccine manufacturer containing 'PFIZER\BIONTECH' and age of patient between 0.08 and 10.272, what does the lab data and other meds say about patient recovery?","Documenting PFIZER BIONTECH highlights cases where the vaccine manufacturer is PFIZER BIONTECH and the age in years ranges from 0.08 to 10.272. Alongside other events, this can highlight co-occurrence patterns. Would exploring correlated symptoms yield actionable insights?"
hard_r1509,hard,1509,match + aggs.date_histogram + range,"{""query"": {""bool"": {""must"": [{""match"": {""query"": ""Haemorrhoids""}}, {""range"": {""query"": {""gte"": 25.1, ""lte"": 25.200000000000003}}}]}}}",I've found records containing 'Haemorrhoids' and between 25.1 and 25.2. Please pull up similar cases and their details.,"From my perspective, Records indicate symptom3 containing 'Haemorrhoids' and symptomversion4 between 25.1 and 25.200000000000003. How often did these lead to life-threatening events or death?",Cases involving Haemorrhoids point to reports where the symptom text contains Haemorrhoids and the query value falls between 25.1 and 25.2. These could reveal reporting biases in our dataset. Can we aggregate such entries to assess documentation consistency?
hard_r1510,hard,1510,match + aggs.date_histogram + range,"{""query"": {""bool"": {""must"": [{""match"": {""PRIOR_VAX"": ""flu vaccine - unclear on reaction and last dose.""}}, {""range"": {""NUMDAYS"": {""gte"": 0.0, ""lte"": 3706.5}}}]}}}",Reports show entries containing 'flu vaccine - unclear on reaction and last dose.' and between 0.0 and 3706.5. Can you list these cases and summarize results?,"As someone researching this, I noticed records where prior vaccinations containing 'flu vaccine - unclear on reaction and last dose.' and numdays between 0.0 and 3706.5. Could you pull up those cases and tell me what happened afterward?","Investigating records with flu vaccine unclear on reaction and last dose points to cases where prior vaccination notes mention flu vaccine with unclear reaction and last dose, and the number of days ranges from 0 to 3706.5. These patterns might expose links to severe adverse events. Would you analyze their ER visit and hospitalization rates?"
hard_r1511,hard,1511,match + aggs.date_histogram + range,"{""query"": {""bool"": {""must"": [{""match"": {""ER_ED_VISIT"": ""Y""}}, {""range"": {""AGE_YRS"": {""gte"": 0.08, ""lte"": 10.272}}}]}}}",I noticed records containing 'Y' and between 0.1 and 10.3. Could you retrieve all matching entries and their outcomes?,"Speaking for affected families, Iam interested in cases with ER/ED visit record containing 'Y' and age of patient between 0.08 and 10.272. Can you list them and detail any ER visits or hospital stay?","When reviewing cases marked with an emergency department visit, refer to reports where ER or ED visits were documented, and the age ranges from 0.08 to 10.272 years. Analyzing patient demographics might reveal significant trends. Could you examine age and location distributions?"
hard_r1512,hard,1512,match + aggs.date_histogram + range,"{""query"": {""bool"": {""must"": [{""match"": {""RECVDATE"": ""07/25/2023""}}, {""range"": {""FORM_VERS"": {""gte"": 1.0, ""lte"": 1.1}}}]}}}",Entries containing '07/25/2023' and between 1.0 and 1.1 caught my attention. Could you show these instances and what happened?,"From my perspective, Entries with date received vaccine containing '07/25/2023' and form vers between 1.0 and 1.1 have been flagged. Please retrieve those and note any prior vaccinations or allergies.","In clinical audits, the date 07/25/2023 highlights records where the received date is 07/25/2023 and the form version ranges from 1.0 to 1.1. This can signal procedural deviations. Would compiling all such records help identify root causes?"
hard_r1513,hard,1513,match + aggs.date_histogram + range,"{""query"": {""bool"": {""must"": [{""match"": {""query"": ""Crohn's disease""}}, {""range"": {""query"": {""gte"": 25.1, ""lte"": 25.200000000000003}}}]}}}","When data indicates containing 'Crohn's disease' and between 25.1 and 25.2, what are the matching records and their follow-up?","From my perspective, Could you show me all instances of symptom4 containing 'Crohn's disease' and symptomversion1 between 25.1 and 25.200000000000003 and their subsequent examination results?",Entries tagged Crohn refer to cases mentioning Crohn’s disease with a range value between 25.1 and 25.2. These may correlate with specific vaccine manufacturers or lot numbers. Should we cross-reference these variables for patterns?
hard_r1514,hard,1514,match + aggs.date_histogram + range,"{""query"": {""bool"": {""must"": [{""match"": {""ER_ED_VISIT"": ""Y""}}, {""range"": {""CAGE_YR"": {""gte"": 0.0, ""lte"": 10.200000000000001}}}]}}}",Entries containing 'Y' and between 0.0 and 10.2 caught my attention. Could you show these instances and what happened?,"As a health analyst, When ER/ED visit record containing 'Y' and age of patient between 0.0 and 10.200000000000001 occurs, what do the follow-up data say about patient outcomes?",Finding emergency department visits in recent reports points to entries where ER or ED visits occurred and the current age in years ranges from 0 to 10.2. This could indicate classification inconsistencies. Would it be useful to compare these instances across facilities?
hard_r1515,hard,1515,match + aggs.date_histogram + range,"{""query"": {""bool"": {""must"": [{""match"": {""ONSET_DATE"": ""06/07/2023""}}, {""range"": {""query"": {""gte"": 25.1, ""lte"": 25.200000000000003}}}]}}}",Reports show entries containing '06/07/2023' and between 25.1 and 25.2. Can you list these cases and summarize results?,"Speaking as a patient advocate, There are reports showing symptom onset date containing '06/07/2023' and symptomversion2 between 25.1 and 25.200000000000003. How many are there and what outcomes did they have?",Data associated with 06/07/2023 highlights cases where the onset date is 06/07/2023 with a range value between 25.1 and 25.2. This might uncover hidden subgroups with distinct recovery trajectories. Could we summarize their hospitalization outcomes?
hard_r1516,hard,1516,match + aggs.date_histogram + range,"{""query"": {""bool"": {""must"": [{""match"": {""HISTORY"": ""PMH: ? Anxiety ? Arthritis knees and hands ? GERD ? Hypertension ? New onset type 2 diabetes mellitus 9/26/2020 ? Vertigo Patient Active Problem List ? Pulmonary nodule 01/14/2022, pulmonary fibrosis ? Calculus of bile duct with acute cholangitis with obstruction 01/14/2022 ? Sepsis 01/14/2022 ? Uncontrolled type 2 diabetes mellitus with hyperglycemia, without long-term current use of insulin 09/26/2020 ? Gastroesophageal reflux disease without esophagitis 06/21/2019 ? Anxiety, generalized 04/29/2017 ? Hypertension 02/24/2017 ? Vertigo 02/24/2017 ? Dysfunction of both eustachian tubes 02/24/2017 ? Uterine prolapse 02/24/201""}}, {""range"": {""query"": {""gte"": 25.1, ""lte"": 25.200000000000003}}}]}}}","When data indicates containing 'PMH: ? Anxiety ? Arthritis knees and hands ? GERD ? Hypertension ? New onset type 2 diabetes mellitus 9/26/2020 ? Vertigo Patient Active Problem List ? Pulmonary nodule 01/14/2022, pulmonary fibrosis ? Calculus of bile duct with acute cholangitis with obstruction 01/14/2022 ? Sepsis 01/14/2022 ? Uncontrolled type 2 diabetes mellitus with hyperglycemia, without long-term current use of insulin 09/26/2020 ? Gastroesophageal reflux disease without esophagitis 06/21/2019 ? Anxiety, generalized 04/29/2017 ? Hypertension 02/24/2017 ? Vertigo 02/24/2017 ? Dysfunction of both eustachian tubes 02/24/2017 ? Uterine prolapse 02/24/201' and between 25.1 and 25.2, what are the matching records and their follow-up?","As someone researching this, When medical history containing 'PMH: ? Anxiety ? Arthritis knees and hands ? GERD ? Hypertension ? New onset type 2 diabetes mellitus 9/26/2020 ? Vertigo Patient Active Problem List ? Pulmonary nodule 01/14/2022, pulmonary fibrosis ? Calculus of bile duct with acute cholangitis with obstruction 01/14/2022 ? Sepsis 01/14/2022 ? Uncontrolled type 2 diabetes mellitus with hyperglycemia, without long-term current use of insulin 09/26/2020 ? Gastroesophageal reflux disease without esophagitis 06/21/2019 ? Anxiety, generalized 04/29/2017 ? Hypertension 02/24/2017 ? Vertigo 02/24/2017 ? Dysfunction of both eustachian tubes 02/24/2017 ? Uterine prolapse 02/24/201' and symptomversion2 between 25.1 and 25.200000000000003 occurs, what do the follow-up data say about patient outcomes?","As an analyst, noticing PMH: Anxiety, arthritis of the knees and hands, GERD, hypertension, new onset type 2 diabetes mellitus noted on 09/26/2020, vertigo, pulmonary nodule dated 01/14/2022 with pulmonary fibrosis, calculus of the bile duct with acute cholangitis and obstruction on 01/14/2022, sepsis on 01/14/2022, uncontrolled type 2 diabetes mellitus with hyperglycemia without long-term insulin use from 09/26/2020, gastroesophageal reflux disease without esophagitis from 06/21/2019, generalized anxiety from 04/29/2017, hypertension from 02/24/2017, vertigo from 02/24/2017, dysfunction of both eustachian tubes from 02/24/2017, and uterine prolapse from 02/24/2017, with range values between 25.1 and 25.2 prompts a deeper look at symptom onset timelines. Might extracting these records clarify response patterns?"
hard_r1517,hard,1517,match + aggs.date_histogram + range,"{""query"": {""bool"": {""must"": [{""match"": {""STATE"": ""IA""}}, {""range"": {""query"": {""gte"": 25.1, ""lte"": 25.200000000000003}}}]}}}",I noticed records containing 'IA' and between 25.1 and 25.2. Could you retrieve all matching entries and their outcomes?,"Speaking as a patient advocate, Could you show me all instances of patient location containing 'IA' and symptomversion3 between 25.1 and 25.200000000000003 and their subsequent examination results?",Occurrences of IA highlight cases where the state is Iowa and the range values fall between 25.1 and 25.2. These may reflect demographic or treatment-based nuances. Should we filter by age group and evaluate outcome disparities?
hard_r1518,hard,1518,match + aggs.date_histogram + range,"{""query"": {""bool"": {""must"": [{""match"": {""SEX"": ""M""}}, {""range"": {""CAGE_YR"": {""gte"": 0.0, ""lte"": 10.200000000000001}}}]}}}",I noticed records containing 'M' and between 0.0 and 10.2. Could you retrieve all matching entries and their outcomes?,"As someone researching this, When sex of patient containing 'M' and age of patient between 0.0 and 10.200000000000001 occurs, what do the follow-up data say about patient outcomes?","Documenting M points to entries where sex is male and the current age in years ranges from 0 to 10.2. Alongside other events, this can highlight co-occurrence patterns. Would exploring correlated symptoms yield actionable insights?"
hard_r1519,hard,1519,match + aggs.date_histogram + range,"{""query"": {""bool"": {""must"": [{""match"": {""L_THREAT"": ""Y""}}, {""range"": {""CAGE_YR"": {""gte"": 0.0, ""lte"": 10.200000000000001}}}]}}}",Reports show entries containing 'Y' and between 0.0 and 10.2. Can you list these cases and summarize results?,"As someone researching this, In reviewing cases with life-threatening condition containing 'Y' and age of patient between 0.0 and 10.200000000000001, what does the lab data and other meds say about patient recovery?",Cases labeled with life-threatening events involve entries where the field for life-threat is marked and the current age in years ranges from 0 to 10.2. These details could reveal reporting biases in our dataset. Can we aggregate these entries to assess documentation consistency?
hard_r1520,hard,1520,match + aggs.date_histogram + range,"{""query"": {""bool"": {""must"": [{""match"": {""query"": ""Hallucination""}}, {""range"": {""query"": {""gte"": 25.1, ""lte"": 25.200000000000003}}}]}}}",Reports show entries containing 'Hallucination' and between 25.1 and 25.2. Can you list these cases and summarize results?,"Speaking as a patient advocate, I noticed records where symptom5 containing 'Hallucination' and symptomversion4 between 25.1 and 25.200000000000003. Could you pull up those cases and tell me what happened afterward?",Investigating records with hallucination refers to cases where the symptom is hallucination and the range values fall between 25.1 and 25.2. Such cases might expose links to severe adverse events. Would you analyze their emergency room visits and hospitalization rates?
hard_r1521,hard,1521,match + aggs.date_histogram + range,"{""query"": {""bool"": {""must"": [{""match"": {""HOSPITAL"": ""Y""}}, {""range"": {""query"": {""gte"": 25.1, ""lte"": 25.200000000000003}}}]}}}",I noticed records containing 'Y' and between 25.1 and 25.2. Could you retrieve all matching entries and their outcomes?,"From my perspective, When hospitalization record containing 'Y' and symptomversion5 between 25.1 and 25.200000000000003 occurs, what do the follow-up data say about patient outcomes?","When reviewing cases marked as hospitalized, we find entries where hospitalization is indicated and the range values fall between 25.1 and 25.2. Analyzing patient demographics in these cases might reveal significant trends. Could you examine age and location distributions?"
hard_r1522,hard,1522,match + aggs.date_histogram + range,"{""query"": {""bool"": {""must"": [{""match"": {""VAX_NAME"": ""HEP A (HAVRIX)""}}, {""range"": {""NUMDAYS"": {""gte"": 0.0, ""lte"": 3706.5}}}]}}}",I've found records containing 'HEP A (HAVRIX)' and between 0.0 and 3706.5. Please pull up similar cases and their details.,"Speaking for affected families, Entries with vax name containing 'HEP A (HAVRIX)' and numdays between 0.0 and 3706.5 have been flagged. Please retrieve those and note any prior vaccinations or allergies.","In clinical audits, the label HEP A (HAVRIX) refers to reports where the vaccine name is HEP A (HAVRIX) and the number of days ranges from 0 to 3706.5. This can sometimes signal procedural deviations. Would compiling all such records help identify root causes?"
hard_r1523,hard,1523,match + aggs.date_histogram + range,"{""query"": {""bool"": {""must"": [{""match"": {""VAX_DOSE_SERIES"": ""5""}}, {""range"": {""query"": {""gte"": 25.1, ""lte"": 25.200000000000003}}}]}}}","When data indicates containing '5' and between 25.1 and 25.2, what are the matching records and their follow-up?","As someone researching this, Could you show me all instances of vaccine dose series containing '5' and symptomversion3 between 25.1 and 25.200000000000003 and their subsequent examination results?",Entries tagged with dose series 5 include reports where the vaccine dose series is five and the associated range values fall between 25.1 and 25.2. These may correlate with specific vaccine manufacturers or lot numbers. Should we cross-reference these variables for patterns?
hard_r1524,hard,1524,match + aggs.date_histogram + range,"{""query"": {""bool"": {""must"": [{""match"": {""ER_VISIT"": ""Y""}}, {""range"": {""VAERS_ID.1"": {""gte"": 2547730.0, ""lte"": 2567719.3}}}]}}}",Entries containing 'Y' and between 2547730.0 and 2567719.3 caught my attention. Could you show these instances and what happened?,"As a health analyst, Some entries have ER visit record containing 'Y' and vaers id.1 between 2547730.0 and 2567719.3. Please find those and summarize their hospitalization and recovery info.","Finding emergency room visits in recent reports highlights entries where an emergency room visit is indicated, and the ID values range from 2,547,730 to 2,567,719.3. This could indicate classification inconsistencies. Would it be useful to compare these instances across facilities?"
hard_r1525,hard,1525,match + aggs.date_histogram + range,"{""query"": {""bool"": {""must"": [{""match"": {""ER_VISIT"": ""Y""}}, {""range"": {""CAGE_YR"": {""gte"": 0.0, ""lte"": 10.200000000000001}}}]}}}",Entries containing 'Y' and between 0.0 and 10.2 caught my attention. Could you show these instances and what happened?,"As a health analyst, When ER visit record containing 'Y' and age of patient between 0.0 and 10.200000000000001 occurs, what do the follow-up data say about patient outcomes?",Data associated with emergency room visits highlight cases where an emergency room visit occurred and the current age in years ranges from 0 to 10.2. These might uncover hidden subgroups with distinct recovery trajectories. Could we summarize their hospitalization outcomes?
hard_r1526,hard,1526,match + aggs.date_histogram + range,"{""query"": {""bool"": {""must"": [{""match"": {""RECOVD"": ""Y""}}, {""range"": {""HOSPDAYS"": {""gte"": 1.0, ""lte"": 1112.0}}}]}}}",Entries containing 'Y' and between 1.0 and 1112.0 caught my attention. Could you show these instances and what happened?,"Speaking as a patient advocate, When recovery status containing 'Y' and days in hospital between 1.0 and 1112.0 occurs, what do the follow-up data say about patient outcomes?","As an analyst, noticing recovery outcomes involves examining entries where recovery is noted and hospital days range from 1 to 1112. This prompts a deeper look at symptom onset timelines. Might extracting these records clarify response patterns?"
hard_r1527,hard,1527,match + aggs.date_histogram + range,"{""query"": {""bool"": {""must"": [{""match"": {""query"": ""Cerebral mass effect""}}, {""range"": {""FORM_VERS"": {""gte"": 1.0, ""lte"": 1.1}}}]}}}",I've found records containing 'Cerebral mass effect' and between 1.0 and 1.1. Please pull up similar cases and their details.,"Speaking as a patient advocate, Could you show me all instances of symptom2 containing 'Cerebral mass effect' and form vers between 1.0 and 1.1 and their subsequent examination results?",Occurrences where the symptom term is Cerebral mass effect and the form version ranges from 1.0 to 1.1. These may reflect demographic or treatment-based nuances. Should we filter by age group and evaluate outcome disparities?
hard_r1528,hard,1528,match + aggs.date_histogram + range,"{""query"": {""bool"": {""must"": [{""match"": {""V_ADMINBY"": ""MIL""}}, {""range"": {""CAGE_YR"": {""gte"": 0.0, ""lte"": 10.200000000000001}}}]}}}",Entries containing 'MIL' and between 0.0 and 10.2 caught my attention. Could you show these instances and what happened?,"Speaking for affected families, In reviewing cases with v adminby containing 'MIL' and age of patient between 0.0 and 10.200000000000001, what does the lab data and other meds say about patient recovery?","Documenting records where vaccines were administered by the military and the current age in years ranges from 0 to 10.2. Alongside other events, this can highlight co-occurrence patterns. Would exploring correlated symptoms yield actionable insights?"
hard_r1529,hard,1529,match + aggs.date_histogram + range,"{""query"": {""bool"": {""must"": [{""match"": {""OFC_VISIT"": ""Y""}}, {""range"": {""VAERS_ID.1"": {""gte"": 2547730.0, ""lte"": 2567719.3}}}]}}}",I've found records containing 'Y' and between 2547730.0 and 2567719.3. Please pull up similar cases and their details.,"As someone researching this, Iam interested in cases with office visit record containing 'Y' and vaers id.1 between 2547730.0 and 2567719.3. Can you list them and detail any ER visits or hospital stay?",Cases involving office visits focus on entries where an office visit occurred and the VAERS identification number ranges between 2547730 and 2567719.3. These could reveal reporting biases in our dataset. Can we aggregate these entries to assess documentation consistency?
hard_r1530,hard,1530,match + aggs.date_histogram + range,"{""query"": {""bool"": {""must"": [{""match"": {""STATE"": ""OK""}}, {""range"": {""FORM_VERS"": {""gte"": 1.0, ""lte"": 1.1}}}]}}}",Entries containing 'OK' and between 1.0 and 1.1 caught my attention. Could you show these instances and what happened?,"As someone researching this, Entries with patient location containing 'OK' and form vers between 1.0 and 1.1 have been flagged. Please retrieve those and note any prior vaccinations or allergies.",Investigating records where the state is Oklahoma and the form version ranges from 1.0 to 1.1. This might expose links to severe adverse events. Would you analyze their emergency room visits and hospitalization rates?
hard_r1531,hard,1531,multi_match + aggs.histogram + prefix,"{""query"": {""bool"": {""must"": [{""multi_match"": {""query"": ""EMERGENT BIOSOLUTIONS"", ""fields"": [""VAX_MANU""]}}, {""prefix"": {""query"": {""value"": ""Lym""}}}]}}}",I noticed records multi-match 'EMERGENT BIOSOLUTIONS' and starting with 'Lym'. Could you retrieve all matching entries and their outcomes?,"As a clinician, When symptom3 starting with Lym occurs, what do the follow-up data say about patient outcomes?","When reviewing cases marked as a clinician, there are reports where the manufacturer is Emergent Biosolutions and symptom3 begins with Lym. What do the follow-up data reveal about patient outcomes? Analyzing patient demographics might uncover significant trends. Could you examine age and location distributions?"
hard_r1532,hard,1532,multi_match + aggs.histogram + prefix,"{""query"": {""bool"": {""must"": [{""multi_match"": {""query"": ""Bilirubin urine present"", ""fields"": [""query""]}}, {""prefix"": {""PRIOR_VAX"": {""value"": ""All""}}}]}}}","When data indicates multi-match 'Bilirubin urine present' and starting with 'All', what are the matching records and their follow-up?","Speaking for affected families, Entries with prior vaccinations starting with All have been flagged. Please retrieve those and note any prior vaccinations or allergies.","In clinical audits, speaking for affected families, there are entries where prior vaccinations begin with All, and the symptom description includes bilirubin urine present. Please retrieve those and note any prior vaccinations or allergies. This can signal procedural deviations. Would compiling all such records help identify root causes?"
hard_r1533,hard,1533,multi_match + aggs.histogram + prefix,"{""query"": {""bool"": {""must"": [{""multi_match"": {""query"": ""Breast pain"", ""fields"": [""query""]}}, {""prefix"": {""HISTORY"": {""value"": ""hyp""}}}]}}}",Entries multi-match 'Breast pain' and starting with 'hyp' caught my attention. Could you show these instances and what happened?,"As a clinician, When medical history starting with hyp occurs, what do the follow-up data say about patient outcomes?",Entries tagged as a clinician show cases where medical history begins with hyp and the symptom description includes breast pain. What do the follow-up data indicate about patient outcomes? These may correlate with specific vaccine manufacturers or lot numbers. Should we cross-reference these variables for patterns?
hard_r1534,hard,1534,multi_match + aggs.histogram + prefix,"{""query"": {""bool"": {""must"": [{""multi_match"": {""query"": ""Y"", ""fields"": [""DISABLE""]}}, {""prefix"": {""ALLERGIES"": {""value"": ""alb""}}}]}}}",Entries multi-match 'Y' and starting with 'alb' caught my attention. Could you show these instances and what happened?,"From my perspective, Entries with allergies starting with alb have been flagged. Please retrieve those and note any prior vaccinations or allergies.","From my perspective, entries with allergies beginning with alb and with disabled marked are present. Please retrieve those and note any prior vaccinations or allergies. In recent reports, such cases could indicate classification inconsistencies. Would it be useful to compare these instances across facilities?"
hard_r1535,hard,1535,multi_match + aggs.histogram + prefix,"{""query"": {""bool"": {""must"": [{""multi_match"": {""query"": ""Y"", ""fields"": [""OFC_VISIT""]}}, {""prefix"": {""query"": {""value"": ""Rig""}}}]}}}","When data indicates multi-match 'Y' and starting with 'Rig', what are the matching records and their follow-up?","As someone researching this, I noticed records where symptom1 starting with Rig. Could you pull up those cases and tell me what happened afterward?","Data associated with someone researching this, I noticed records where office visits are noted and symptom1 begins with Rig. Could you pull up those cases and tell me what happened afterward? These might uncover hidden subgroups with distinct recovery trajectories. Could we summarize their hospitalization outcomes?"
hard_r1536,hard,1536,multi_match + aggs.histogram + prefix,"{""query"": {""bool"": {""must"": [{""multi_match"": {""query"": ""Y"", ""fields"": [""ER_ED_VISIT""]}}, {""prefix"": {""query"": {""value"": ""Tro""}}}]}}}",I've found records multi-match 'Y' and starting with 'Tro'. Please pull up similar cases and their details.,"Speaking for affected families, In reviewing cases with symptom5 starting with Tro, what does the lab data and other meds say about patient recovery?","As an analyst, noticing speaking for affected families, in reviewing cases where emergency or emergency department visits are noted and symptoms begin with Tro, what do the laboratory data and other medications indicate about patient recovery? This prompts a deeper look at symptom onset timelines. Might extracting these records clarify response patterns?"
hard_r1537,hard,1537,multi_match + aggs.histogram + prefix,"{""query"": {""bool"": {""must"": [{""multi_match"": {""query"": ""Initial reaction was mild pain and swelling at the injection site. That is normal for me; I took no medication. However, by three days later pain and swelling had not subsided; I continued without medication. By five days out, site remained swollen, red and was itching considerably; I used topical antihistamine. Continues swollen and itching on sixth day; continue to use topical antihistamine. This is totally abnormal for me."", ""fields"": [""SYMPTOM_TEXT""]}}, {""prefix"": {""ALLERGIES"": {""value"": ""sul""}}}]}}}","I noticed records multi-match 'Initial reaction was mild pain and swelling at the injection site. That is normal for me; I took no medication. However, by three days later pain and swelling had not subsided; I continued without medication. By five days out, site remained swollen, red and was itching considerably; I used topical antihistamine. Continues swollen and itching on sixth day; continue to use topical antihistamine. This is totally abnormal for me.' and starting with 'sul'. Could you retrieve all matching entries and their outcomes?","As a clinician, Some entries have allergies starting with sul. Please find those and summarize their hospitalization and recovery info.","Occurrences of as a clinician, some entries show allergies beginning with sul, and symptom details mention Initial reaction was mild pain and swelling at the injection site. That is normal for me; I took no medication. However, by three days later, pain and swelling had not subsided; I continued without medication. By five days out, the site remained swollen, red, and was itching considerably; I used a topical antihistamine. Continues swollen and itching on the sixth day; continue to use the topical antihistamine. This is abnormal for me. Please find those and summarize their hospitalization and recovery information. These cases may reflect demographic or treatment-based nuances. Should we filter by age group and evaluate outcome disparities?"
hard_r1538,hard,1538,multi_match + aggs.histogram + prefix,"{""query"": {""bool"": {""must"": [{""multi_match"": {""query"": ""06/20/2023"", ""fields"": [""VAX_DATE""]}}, {""prefix"": {""query"": {""value"": ""Dip""}}}]}}}","When data indicates multi-match '06/20/2023' and starting with 'Dip', what are the matching records and their follow-up?","Speaking as a patient advocate, Records indicate symptom5 starting with Dip. How often did these lead to life-threatening events or death?","Documenting speaking as a patient advocate, records indicate that symptoms began with Dip and the vaccination date is 06/20/2023. How often did these lead to life-threatening events or death? When viewed alongside other events, such findings can highlight co-occurrence patterns. Would exploring correlated symptoms yield actionable insights?"
hard_r1539,hard,1539,multi_match + aggs.histogram + prefix,"{""query"": {""bool"": {""must"": [{""multi_match"": {""query"": ""LA"", ""fields"": [""VAX_SITE""]}}, {""prefix"": {""STATE"": {""value"": ""MA""}}}]}}}",I've found records multi-match 'LA' and starting with 'MA'. Please pull up similar cases and their details.,"As a health analyst, Instances where patient location starting with MA appeared Could you map their distribution by state and count how many recovered?","As a health analyst, cases appear where the vaccination site is LA and the state begins with MA. Could you map their distribution by state and count how many recovered? Such cases could reveal reporting biases in our dataset. Can we aggregate these entries to assess documentation consistency?"
hard_r1540,hard,1540,multi_match + aggs.histogram + prefix,"{""query"": {""bool"": {""must"": [{""multi_match"": {""query"": ""FLUA4"", ""fields"": [""VAX_TYPE""]}}, {""prefix"": {""V_ADMINBY"": {""value"": ""WRK""}}}]}}}",Entries multi-match 'FLUA4' and starting with 'WRK' caught my attention. Could you show these instances and what happened?,"Speaking for affected families, Records indicate v adminby starting with WRK. How often did these lead to life-threatening events or death?","Investigating records with speaking for affected families, records indicate vaccine type is FLUA4 and administration begins with WRK. How often did these lead to life-threatening events or death? Such cases might expose links to severe adverse events. Would you analyze their ER visits and hospitalization rates?"
hard_r1541,hard,1541,multi_match + aggs.histogram + prefix,"{""query"": {""bool"": {""must"": [{""multi_match"": {""query"": ""FM"", ""fields"": [""STATE""]}}, {""prefix"": {""OTHER_MEDS"": {""value"": ""Lis""}}}]}}}","When data indicates multi-match 'FM' and starting with 'Lis', what are the matching records and their follow-up?","From my perspective, Could you show me all instances of other medications starting with Lis and their subsequent examination results?","When reviewing cases marked from my perspective, could you show me all instances where the state is FM and other medications begin with Lis, along with their subsequent examination results? Analyzing patient demographics might reveal significant trends. Could you examine age and location distributions?"
hard_r1542,hard,1542,multi_match + aggs.histogram + prefix,"{""query"": {""bool"": {""must"": [{""multi_match"": {""query"": ""Patient was given a dose of Pedvax Hib at 6 months in error. Did not require a 3rd dose."", ""fields"": [""SYMPTOM_TEXT""]}}, {""prefix"": {""DISABLE"": {""value"": ""Y""}}}]}}}","When data indicates multi-match 'Patient was given a dose of Pedvax Hib at 6 months in error. Did not require a 3rd dose.' and starting with 'Y', what are the matching records and their follow-up?","As someone researching this, In reviewing cases with disability status starting with Y, what does the lab data and other meds say about patient recovery?","In clinical audits, the label as someone researching this, in reviewing cases where symptom details state the Patient was given a dose of Pedvax Hib at 6 months in error. Did not require a 3rd dose and disability information begins with Y. What does the lab data and other medications reveal about patient recovery? This can signal procedural deviations. Would compiling all such records help identify root causes?"
hard_r1543,hard,1543,multi_match + aggs.histogram + prefix,"{""query"": {""bool"": {""must"": [{""multi_match"": {""query"": ""Y"", ""fields"": [""ER_VISIT""]}}, {""prefix"": {""DIED"": {""value"": ""Y""}}}]}}}",I've found records multi-match 'Y' and starting with 'Y'. Please pull up similar cases and their details.,"Speaking as a patient advocate, In reviewing cases with died after treatment starting with Y, what does the lab data and other meds say about patient recovery?","Entries tagged speaking as a patient advocate, in reviewing cases where emergency visits are noted and death information begins with Y, what does the lab data and other medications say about patient recovery? These findings may correlate with specific vaccine manufacturers or lot numbers. Should we cross-reference these variables for patterns?"
hard_r1544,hard,1544,multi_match + aggs.histogram + prefix,"{""query"": {""bool"": {""must"": [{""multi_match"": {""query"": ""US0095075132301USA008965"", ""fields"": [""SPLTTYPE""]}}, {""prefix"": {""VAX_DOSE_SERIES"": {""value"": ""1""}}}]}}}","When data indicates multi-match 'US0095075132301USA008965' and starting with '1', what are the matching records and their follow-up?","From my perspective, Some entries have vaccine dose series starting with 1. Please find those and summarize their hospitalization and recovery info.","From my perspective, some entries have a vaccine lot containing US0095075132301USA008965 and a vaccine dose series beginning with 1. Please find those and summarize their hospitalization and recovery information. Such reports could indicate classification inconsistencies. Would it be useful to compare these instances across facilities?"
